,Date,Sensor_ID,CO2_Room,CO_Room,H2_Room,Humidity_Room,PM05_Room,PM100_Room,PM10_Room,PM25_Room,PM40_Room,PM_Room_Typical_Size,PM_Total_Room,Temperature_Room,VOC_Room,VOC_Room_RAW,scenario_label,class,number_label,UV_Room,Interval_label,CO2_Room_Trend,CO_Room_Trend,H2_Room_Trend,PM05_Room_Trend,PM10_Room_Trend,PM25_Room_Trend,PM40_Room_Trend,PM100_Room_Trend,PM_Room_Typical_Size_Trend,VOC_Room_RAW_Trend
2166,5410,sensornode0007,809.6,0.9,0.03,42.95,117,0,19,1,0,0.61,138,24.63,68.8,0.26,Ventilation,1,,,21,0.0433333333333333,0.493333333333333,-0.58,0.463333333333333,0.473333333333333,0.133333333333333,0,0,0.113333333333333,-0.793333333333333
2167,5410,sensornode0008,667.5,2.05,-0.26,46.82,140,0,19,0,0,0.5,160,22.53,101.8,1.44,Ventilation,1,,,21,0.42,0.466666666666667,0.44,0.153333333333333,0.303333333333333,0.0533333333333333,0,0,0.243333333333333,-0.913333333333333
2168,5420,sensornode0005,568.3,0.91,-0.47,41.62,116,0,18,0,0,0.55,136,24.92,113.6,1.39,Ventilation,1,,,21,-0.443333333333333,0.52,-0.373333333333333,0.163333333333333,0.0466666666666667,0,0,0,0.136666666666667,-0.986666666666667
2169,5420,sensornode0006,592.9,0.62,-0.1,43.17,122,0,19,0,0,0.53,142,24.35,112,1.4,Ventilation,1,,,21,-0.00333333333333333,0.153333333333333,-0.28,0.366666666666667,0.313333333333333,0.23,0.23,0.156666666666667,-0.09,-0.496666666666667
2170,5420,sensornode0007,812.8,1.12,0.01,42.94,121,0,19,0,0,0.61,142,24.61,68,0.23,Ventilation,1,,,21,0.0433333333333333,0.493333333333333,-0.58,0.463333333333333,0.473333333333333,0.133333333333333,0,0,0.113333333333333,-0.793333333333333
2171,5420,sensornode0008,647.1,2.05,-0.26,46.82,140,0,20,0,0,0.51,161,22.49,100.8,1.4,Ventilation,1,,,21,0.42,0.466666666666667,0.44,0.153333333333333,0.303333333333333,0.0533333333333333,0,0,0.243333333333333,-0.913333333333333
2172,5430,sensornode0005,557.2,0.91,-0.47,41.63,116,0,18,0,0,0.54,136,24.9,112.4,1.35,Ventilation,1,,,21,-0.443333333333333,0.52,-0.373333333333333,0.163333333333333,0.0466666666666667,0,0,0,0.136666666666667,-0.986666666666667
2173,5430,sensornode0006,588.5,0.62,-0.1,43.33,121,0,19,0,0,0.55,141,24.37,111.4,1.39,Ventilation,1,,,21,-0.00333333333333333,0.153333333333333,-0.28,0.366666666666667,0.313333333333333,0.23,0.23,0.156666666666667,-0.09,-0.496666666666667
2174,5430,sensornode0007,811.3,1.12,0.01,42.88,122,0,19,0,0,0.62,142,24.6,67.4,0.23,Ventilation,1,,,21,0.0433333333333333,0.493333333333333,-0.58,0.463333333333333,0.473333333333333,0.133333333333333,0,0,0.113333333333333,-0.793333333333333
2175,5430,sensornode0008,658,2.35,-0.27,46.81,139,0,20,0,0,0.53,161,22.45,100,1.38,Ventilation,1,,,21,0.42,0.466666666666667,0.44,0.153333333333333,0.303333333333333,0.0533333333333333,0,0,0.243333333333333,-0.913333333333333
2176,5440,sensornode0005,553.9,0.99,-0.47,41.57,114,0,18,0,0,0.53,133,24.86,111.2,1.34,Ventilation,1,,,21,-0.443333333333333,0.52,-0.373333333333333,0.163333333333333,0.0466666666666667,0,0,0,0.136666666666667,-0.986666666666667
2177,5440,sensornode0006,588,0.68,-0.11,43.31,123,0,19,0,0,0.54,143,24.34,110.4,1.35,Ventilation,1,,,21,-0.00333333333333333,0.153333333333333,-0.28,0.366666666666667,0.313333333333333,0.23,0.23,0.156666666666667,-0.09,-0.496666666666667
2178,5440,sensornode0007,804.5,1.12,0.02,42.92,119,0,19,0,0,0.62,139,24.58,67,0.2,Ventilation,1,,,21,0.0433333333333333,0.493333333333333,-0.58,0.463333333333333,0.473333333333333,0.133333333333333,0,0,0.113333333333333,-0.793333333333333
2179,5440,sensornode0008,676.5,2.35,-0.27,47.02,142,0,21,0,0,0.53,164,22.42,99,1.32,Ventilation,1,,,21,0.42,0.466666666666667,0.44,0.153333333333333,0.303333333333333,0.0533333333333333,0,0,0.243333333333333,-0.913333333333333
2180,5450,sensornode0005,549.2,0.99,-0.47,41.61,111,0,17,0,0,0.54,129,24.85,110.4,1.3,Ventilation,1,,,21,-0.443333333333333,0.52,-0.373333333333333,0.163333333333333,0.0466666666666667,0,0,0,0.136666666666667,-0.986666666666667
2181,5450,sensornode0006,589,0.68,-0.11,43.2,119,0,18,0,0,0.54,138,24.43,110,1.35,Ventilation,1,,,21,-0.00333333333333333,0.153333333333333,-0.28,0.366666666666667,0.313333333333333,0.23,0.23,0.156666666666667,-0.09,-0.496666666666667
2182,5450,sensornode0007,807.2,1.12,0.02,43.13,117,0,19,0,0,0.6,137,24.55,66,0.21,Ventilation,1,,,21,0.0433333333333333,0.493333333333333,-0.58,0.463333333333333,0.473333333333333,0.133333333333333,0,0,0.113333333333333,-0.793333333333333
2183,5450,sensornode0008,704.1,2.42,-0.24,47.26,142,0,21,1,0,0.52,165,22.45,98,1.32,Ventilation,1,,,21,0.42,0.466666666666667,0.44,0.153333333333333,0.303333333333333,0.0533333333333333,0,0,0.243333333333333,-0.913333333333333
2184,5460,sensornode0005,543.7,1.11,-0.49,41.76,111,0,17,0,0,0.54,129,24.85,109.4,1.3,Ventilation,1,,,21,-0.443333333333333,0.52,-0.373333333333333,0.163333333333333,0.0466666666666667,0,0,0,0.136666666666667,-0.986666666666667
2185,5460,sensornode0006,591.4,0.62,-0.1,43.06,107,0,17,0,0,0.54,125,24.52,109.2,1.4,Ventilation,1,,,21,-0.00333333333333333,0.153333333333333,-0.28,0.366666666666667,0.313333333333333,0.23,0.23,0.156666666666667,-0.09,-0.496666666666667
2186,5460,sensornode0007,807,1.14,0.02,43.24,120,0,19,0,0,0.61,140,24.55,66,0.21,Ventilation,1,,,21,0.0433333333333333,0.493333333333333,-0.58,0.463333333333333,0.473333333333333,0.133333333333333,0,0,0.113333333333333,-0.793333333333333
2187,5460,sensornode0008,702.4,2.42,-0.24,47.16,140,0,20,0,0,0.51,161,22.46,98,1.34,Ventilation,1,,,21,0.42,0.466666666666667,0.44,0.153333333333333,0.303333333333333,0.0533333333333333,0,0,0.243333333333333,-0.913333333333333
2188,5470,sensornode0005,540.5,1.11,-0.49,41.88,113,0,18,0,0,0.55,132,24.83,109,1.3,Ventilation,1,,,21,-0.443333333333333,0.52,-0.373333333333333,0.163333333333333,0.0466666666666667,0,0,0,0.136666666666667,-0.986666666666667
2189,5470,sensornode0006,594.4,0.62,-0.1,42.87,3981,0,634,16,1,0.49,4634,24.63,116.2,2.48,Ventilation,1,,,21,-0.00333333333333333,0.153333333333333,-0.28,0.366666666666667,0.313333333333333,0.23,0.23,0.156666666666667,-0.09,-0.496666666666667
2190,5470,sensornode0007,817.6,1.14,0.02,43.13,121,0,19,0,0,0.61,141,24.59,66,0.2,Ventilation,1,,,21,0.0433333333333333,0.493333333333333,-0.58,0.463333333333333,0.473333333333333,0.133333333333333,0,0,0.113333333333333,-0.793333333333333
2191,5470,sensornode0008,643.3,2.43,-0.26,47.06,136,0,19,0,0,0.49,156,22.51,97.2,1.32,Ventilation,1,,,21,0.42,0.466666666666667,0.44,0.153333333333333,0.303333333333333,0.0533333333333333,0,0,0.243333333333333,-0.913333333333333
2192,5480,sensornode0005,541.6,0.79,-0.47,41.84,117,0,18,0,0,0.53,137,24.81,108.4,1.27,Ventilation,1,,,21,-0.443333333333333,0.52,-0.373333333333333,0.163333333333333,0.0466666666666667,0,0,0,0.136666666666667,-0.986666666666667
2193,5480,sensornode0006,597.7,0.99,-0.07,42.71,18501,4,2952,76,5,0.54,21542,24.71,144.8,4.75,Lunts,1,,,21,-0.00333333333333333,0.153333333333333,-0.28,0.366666666666667,0.313333333333333,0.23,0.23,0.156666666666667,-0.09,-0.496666666666667
2194,5480,sensornode0007,819.7,1.03,0.01,43.08,121,0,19,0,0,0.6,141,24.63,66,0.21,Ventilation,1,,,21,0.0433333333333333,0.493333333333333,-0.58,0.463333333333333,0.473333333333333,0.133333333333333,0,0,0.113333333333333,-0.793333333333333
2195,5480,sensornode0008,740.2,2.43,-0.26,46.7,135,0,19,0,0,0.48,155,22.72,97,1.32,Ventilation,1,,,21,0.42,0.466666666666667,0.44,0.153333333333333,0.303333333333333,0.0533333333333333,0,0,0.243333333333333,-0.913333333333333
2196,5490,sensornode0005,569.2,0.79,-0.47,41.9,115,0,18,0,0,0.51,134,24.79,108,1.26,Ventilation,1,,,21,-0.443333333333333,0.52,-0.373333333333333,0.163333333333333,0.0466666666666667,0,0,0,0.136666666666667,-0.986666666666667
2197,5490,sensornode0006,597.1,0.99,-0.07,42.53,25899,7,4171,129,12,0.57,30219,24.8,164.4,5.91,Lunts,1,,,21,-0.00333333333333333,0.153333333333333,-0.28,0.366666666666667,0.313333333333333,0.23,0.23,0.156666666666667,-0.09,-0.496666666666667
2198,5490,sensornode0007,812.6,1.03,0.01,43.02,1502,0,239,6,0,0.53,1749,24.68,68.4,0.68,Ventilation,1,,,21,0.0433333333333333,0.493333333333333,-0.58,0.463333333333333,0.473333333333333,0.133333333333333,0,0,0.113333333333333,-0.793333333333333
2199,5490,sensornode0008,738,2.24,-0.25,46.23,267,0,38,0,0,0.48,306,22.93,97.6,1.44,Ventilation,1,,,21,0.42,0.466666666666667,0.44,0.153333333333333,0.303333333333333,0.0533333333333333,0,0,0.243333333333333,-0.913333333333333
2200,5500,sensornode0005,583,0.94,-0.46,41.99,565,0,90,2,0,0.49,658,24.78,108.6,1.46,Ventilation,1,,,22,0.82,0.853333333333333,0.96,0.34,0.35,0.68,0.7,0.633333333333333,0.166666666666667,0.93
2201,5500,sensornode0006,600,2.45,0,42.39,25931,8,4213,150,16,0.57,30319,24.86,181.8,6.42,Lunts,1,,,22,1,0.933333333333333,0.96,0.24,0.24,-0.126666666666667,-0.133333333333333,-0.03,-0.0666666666666667,0.866666666666667
2202,5500,sensornode0007,811.8,1.24,0.04,42.93,15276,3,2442,66,5,0.6,17794,24.7,89.8,2.93,Lunts,1,,,22,0.876666666666667,0.88,0.96,0.153333333333333,0.166666666666667,0.466666666666667,0.486666666666667,0.49,-0.186666666666667,0.923333333333333
2203,5500,sensornode0008,721.8,2.24,-0.25,45.76,6001,1,853,17,2,0.45,6876,23.12,103.8,2.45,Ventilation,1,,,22,0.623333333333333,0.893333333333333,0.96,0.226666666666667,0.28,0.373333333333333,0.36,0.463333333333333,-0.11,0.886666666666667
2204,5510,sensornode0005,581,0.94,-0.46,42.04,7666,1,1221,30,2,0.5,8922,24.77,118.4,2.63,Lunts,1,,,22,0.82,0.853333333333333,0.96,0.34,0.35,0.68,0.7,0.633333333333333,0.166666666666667,0.93
2205,5510,sensornode0006,602.4,2.45,0,42.26,25998,8,4225,151,16,0.56,30401,24.93,209.8,6.67,Lunts,1,,,22,1,0.933333333333333,0.96,0.24,0.24,-0.126666666666667,-0.133333333333333,-0.03,-0.0666666666666667,0.866666666666667
2206,5510,sensornode0007,816.7,1.24,0.04,42.87,26897,8,4375,159,17,0.69,31458,24.77,106.4,4.61,Lunts,1,,,22,0.876666666666667,0.88,0.96,0.153333333333333,0.166666666666667,0.466666666666667,0.486666666666667,0.49,-0.186666666666667,0.923333333333333
2207,5510,sensornode0008,711.5,2.35,-0.21,45.35,23298,6,3382,104,15,0.62,26808,23.31,124,4.46,Lunts,1,,,22,0.623333333333333,0.893333333333333,0.96,0.226666666666667,0.28,0.373333333333333,0.36,0.463333333333333,-0.11,0.886666666666667
2208,5520,sensornode0005,578.8,1.57,-0.38,42.07,20592,5,3294,90,7,0.57,23989,24.77,144,4.29,Lunts,1,,,22,0.82,0.853333333333333,0.96,0.34,0.35,0.68,0.7,0.633333333333333,0.166666666666667,0.93
2209,5520,sensornode0006,607.2,3.68,0.29,42.15,25907,7,4173,129,12,0.56,30229,24.98,229.8,6.81,Lunts,1,,,22,1,0.933333333333333,0.96,0.24,0.24,-0.126666666666667,-0.133333333333333,-0.03,-0.0666666666666667,0.866666666666667
2210,5520,sensornode0007,775.2,2.78,0.19,42.8,25977,10,4285,188,23,0.67,30485,24.81,138.2,5.36,Lunts,1,,,22,0.876666666666667,0.88,0.96,0.153333333333333,0.166666666666667,0.466666666666667,0.486666666666667,0.49,-0.186666666666667,0.923333333333333
2211,5520,sensornode0008,696.8,2.35,-0.21,44.95,27831,9,4237,233,35,0.66,32348,23.48,139.4,5.95,Lunts,1,,,22,0.623333333333333,0.893333333333333,0.96,0.226666666666667,0.28,0.373333333333333,0.36,0.463333333333333,-0.11,0.886666666666667
2212,5530,sensornode0005,576.6,1.57,-0.38,42.07,26706,8,4318,143,14,0.6,31191,24.78,162.4,5.51,Lunts,1,,,22,0.82,0.853333333333333,0.96,0.34,0.35,0.68,0.7,0.633333333333333,0.166666666666667,0.93
2213,5530,sensornode0006,613.5,3.68,0.29,42.06,25767,7,4167,138,13,0.57,30096,25.03,242.2,6.9,Lunts,1,,,22,1,0.933333333333333,0.96,0.24,0.24,-0.126666666666667,-0.133333333333333,-0.03,-0.0666666666666667,0.866666666666667
2214,5530,sensornode0007,796.7,2.78,0.19,42.71,25885,10,4280,193,24,0.65,30394,24.85,170.8,5.67,Lunts,1,,,22,0.876666666666667,0.88,0.96,0.153333333333333,0.166666666666667,0.466666666666667,0.486666666666667,0.49,-0.186666666666667,0.923333333333333
2215,5530,sensornode0008,703.1,3.22,-0.01,44.61,27381,9,4272,287,44,0.64,31996,23.61,152.8,6.6,Lunts,1,,,22,0.623333333333333,0.893333333333333,0.96,0.226666666666667,0.28,0.373333333333333,0.36,0.463333333333333,-0.11,0.886666666666667
2216,5540,sensornode0005,574.5,3.21,-0.08,42.06,26500,9,4319,162,18,0.58,31009,24.78,177.4,6.02,Lunts,1,,,22,0.82,0.853333333333333,0.96,0.34,0.35,0.68,0.7,0.633333333333333,0.166666666666667,0.93
2217,5540,sensornode0006,614.5,4.23,0.49,41.97,25495,6,4088,117,9,0.54,29717,25.07,250.6,6.93,Lunts,1,,,22,1,0.933333333333333,0.96,0.24,0.24,-0.126666666666667,-0.133333333333333,-0.03,-0.0666666666666667,0.866666666666667
2218,5540,sensornode0007,814.6,3.83,0.58,42.63,25755,10,4260,193,24,0.67,30244,24.88,192.4,5.79,Lunts,1,,,22,0.876666666666667,0.88,0.96,0.153333333333333,0.166666666666667,0.466666666666667,0.486666666666667,0.49,-0.186666666666667,0.923333333333333
2219,5540,sensornode0008,701.4,3.22,-0.01,44.26,27307,9,4264,287,44,0.61,31914,23.75,179.8,6.89,Lunts,1,,,22,0.623333333333333,0.893333333333333,0.96,0.226666666666667,0.28,0.373333333333333,0.36,0.463333333333333,-0.11,0.886666666666667
2220,5550,sensornode0005,572.1,3.21,-0.08,42.05,26152,9,4282,171,20,0.59,30636,24.8,205.2,6.28,Lunts,1,,,22,0.82,0.853333333333333,0.96,0.34,0.35,0.68,0.7,0.633333333333333,0.166666666666667,0.93
2221,5550,sensornode0006,617.7,4.23,0.49,41.9,25128,6,4036,119,10,0.57,29302,25.1,255.8,6.91,Lunts,1,,,22,1,0.933333333333333,0.96,0.24,0.24,-0.126666666666667,-0.133333333333333,-0.03,-0.0666666666666667,0.866666666666667
2222,5550,sensornode0007,825,3.83,0.58,42.56,25532,10,4219,189,23,0.65,29975,24.92,206.6,5.92,Lunts,1,,,22,0.876666666666667,0.88,0.96,0.153333333333333,0.166666666666667,0.466666666666667,0.486666666666667,0.49,-0.186666666666667,0.923333333333333
2223,5550,sensornode0008,687,4.23,0.2,44.01,27155,9,4251,292,45,0.63,31754,23.87,199.8,7.02,Lunts,1,,,22,0.623333333333333,0.893333333333333,0.96,0.226666666666667,0.28,0.373333333333333,0.36,0.463333333333333,-0.11,0.886666666666667
2224,5560,sensornode0005,571.9,4.1,0.47,42.02,25838,8,4215,160,18,0.58,30241,24.83,225.6,6.39,Lunts,1,,,22,0.82,0.853333333333333,0.96,0.34,0.35,0.68,0.7,0.633333333333333,0.166666666666667,0.93
2225,5560,sensornode0006,620,4.35,0.68,41.84,24923,8,4054,147,15,0.56,29149,25.14,259.2,6.95,Lunts,1,,,22,1,0.933333333333333,0.96,0.24,0.24,-0.126666666666667,-0.133333333333333,-0.03,-0.0666666666666667,0.866666666666667
2226,5560,sensornode0007,833.5,4.23,0.85,42.52,25326,9,4171,180,22,0.66,29710,24.95,216,5.97,Lunts,1,,,22,0.876666666666667,0.88,0.96,0.153333333333333,0.166666666666667,0.466666666666667,0.486666666666667,0.49,-0.186666666666667,0.923333333333333
2227,5560,sensornode0008,696.2,4.23,0.2,43.74,26897,9,4230,300,46,0.63,31486,23.98,212.6,7.05,Lunts,1,,,22,0.623333333333333,0.893333333333333,0.96,0.226666666666667,0.28,0.373333333333333,0.36,0.463333333333333,-0.11,0.886666666666667
2228,5570,sensornode0005,576,4.1,0.47,41.99,25554,9,4193,172,20,0.58,29950,24.84,238.8,6.46,Lunts,1,,,22,0.82,0.853333333333333,0.96,0.34,0.35,0.68,0.7,0.633333333333333,0.166666666666667,0.93
2229,5570,sensornode0006,623.1,4.35,0.68,41.77,24730,6,3973,118,10,0.53,28839,25.17,261.4,6.95,Lunts,1,,,22,1,0.933333333333333,0.96,0.24,0.24,-0.126666666666667,-0.133333333333333,-0.03,-0.0666666666666667,0.866666666666667
2230,5570,sensornode0007,837.6,4.23,0.85,42.47,25131,10,4151,185,23,0.67,29503,24.96,222,6.02,Lunts,1,,,22,0.876666666666667,0.88,0.96,0.153333333333333,0.166666666666667,0.466666666666667,0.486666666666667,0.49,-0.186666666666667,0.923333333333333
2231,5570,sensornode0008,707.9,4.62,0.33,43.49,26608,9,4174,291,45,0.63,31130,24.09,221.4,7.13,Lunts,1,,,22,0.623333333333333,0.893333333333333,0.96,0.226666666666667,0.28,0.373333333333333,0.36,0.463333333333333,-0.11,0.886666666666667
2232,5580,sensornode0005,582.5,4.54,0.83,41.94,25296,9,4141,165,19,0.56,29630,24.86,247,6.48,Lunts,1,,,22,0.82,0.853333333333333,0.96,0.34,0.35,0.68,0.7,0.633333333333333,0.166666666666667,0.93
2233,5580,sensornode0006,625.2,4.42,0.8,41.72,24405,6,3898,103,7,0.55,28421,25.2,262.6,6.94,Lunts,1,,,22,1,0.933333333333333,0.96,0.24,0.24,-0.126666666666667,-0.133333333333333,-0.03,-0.0666666666666667,0.866666666666667
2234,5580,sensornode0007,838.7,4.28,1.08,42.41,24912,10,4138,197,25,0.67,29284,25,226,6.04,Lunts,1,,,22,0.876666666666667,0.88,0.96,0.153333333333333,0.166666666666667,0.466666666666667,0.486666666666667,0.49,-0.186666666666667,0.923333333333333
2235,5580,sensornode0008,717.3,4.62,0.33,43.29,26354,9,4124,282,43,0.63,30815,24.18,227,7.25,Lunts,1,,,22,0.623333333333333,0.893333333333333,0.96,0.226666666666667,0.28,0.373333333333333,0.36,0.463333333333333,-0.11,0.886666666666667
2236,5590,sensornode0005,584.9,4.54,0.83,41.91,25075,8,4089,154,17,0.58,29344,24.88,252.8,6.53,Lunts,1,,,22,0.82,0.853333333333333,0.96,0.34,0.35,0.68,0.7,0.633333333333333,0.166666666666667,0.93
2237,5590,sensornode0006,627,4.42,0.8,41.67,24282,6,3877,102,7,0.55,28276,25.21,263.2,6.96,Lunts,1,,,22,1,0.933333333333333,0.96,0.24,0.24,-0.126666666666667,-0.133333333333333,-0.03,-0.0666666666666667,0.866666666666667
2238,5590,sensornode0007,840.3,4.28,1.08,42.38,24734,10,4114,199,25,0.66,29084,25.03,228.6,6.05,Lunts,1,,,22,0.876666666666667,0.88,0.96,0.153333333333333,0.166666666666667,0.466666666666667,0.486666666666667,0.49,-0.186666666666667,0.923333333333333
2239,5590,sensornode0008,715.4,4.6,0.42,43.13,26146,9,4062,264,40,0.61,30523,24.26,230.6,7.25,Lunts,1,,,22,0.623333333333333,0.893333333333333,0.96,0.226666666666667,0.28,0.373333333333333,0.36,0.463333333333333,-0.11,0.886666666666667
2240,5600,sensornode0005,591.5,4.66,1.08,41.87,24853,8,4066,160,18,0.58,29107,24.9,256.2,6.51,Lunts,1,,,22,0.82,0.853333333333333,0.96,0.34,0.35,0.68,0.7,0.633333333333333,0.166666666666667,0.93
2241,5600,sensornode0006,628,4.48,0.94,41.71,23938,6,3823,101,7,0.54,27877,25.21,264,7,Lunts,1,,,22,1,0.933333333333333,0.96,0.24,0.24,-0.126666666666667,-0.133333333333333,-0.03,-0.0666666666666667,0.866666666666667
2242,5600,sensornode0007,839.9,4.51,1.21,42.34,24577,10,4079,192,24,0.65,28885,25.05,230,6.08,Lunts,1,,,22,0.876666666666667,0.88,0.96,0.153333333333333,0.166666666666667,0.466666666666667,0.486666666666667,0.49,-0.186666666666667,0.923333333333333
2243,5600,sensornode0008,705.9,4.6,0.42,42.94,25936,9,4021,257,39,0.61,30264,24.34,233,7.26,Lunts,1,,,22,0.623333333333333,0.893333333333333,0.96,0.226666666666667,0.28,0.373333333333333,0.36,0.463333333333333,-0.11,0.886666666666667
2244,5610,sensornode0005,594,4.66,1.08,41.82,24624,8,4028,158,18,0.57,28838,24.92,258.4,6.52,Lunts,1,,,22,0.82,0.853333333333333,0.96,0.34,0.35,0.68,0.7,0.633333333333333,0.166666666666667,0.93
2245,5610,sensornode0006,631.7,4.48,0.94,41.78,26513,6,4239,115,9,0.56,30884,25.24,267.6,7.97,Lunts,2,,,22,1,0.933333333333333,0.96,0.24,0.24,-0.126666666666667,-0.133333333333333,-0.03,-0.0666666666666667,0.866666666666667
2246,5610,sensornode0007,844.7,4.51,1.21,42.29,24334,10,4030,186,23,0.64,28585,25.06,231.2,6.09,Lunts,1,,,22,0.876666666666667,0.88,0.96,0.153333333333333,0.166666666666667,0.466666666666667,0.486666666666667,0.49,-0.186666666666667,0.923333333333333
2247,5610,sensornode0008,720.1,4.72,0.48,42.8,25740,9,3977,248,38,0.61,30014,24.41,234.4,7.26,Lunts,1,,,22,0.623333333333333,0.893333333333333,0.96,0.226666666666667,0.28,0.373333333333333,0.36,0.463333333333333,-0.11,0.886666666666667
2248,5620,sensornode0005,600.6,4.61,1.22,41.8,24470,8,4003,158,18,0.57,28660,24.94,259.6,6.54,Lunts,1,,,22,0.82,0.853333333333333,0.96,0.34,0.35,0.68,0.7,0.633333333333333,0.166666666666667,0.93
2249,5620,sensornode0006,635,5.28,1.02,41.75,28622,7,4584,128,10,0.54,33353,25.25,278,8.99,Lunts,2,,,22,1,0.933333333333333,0.96,0.24,0.24,-0.126666666666667,-0.133333333333333,-0.03,-0.0666666666666667,0.866666666666667
2250,5620,sensornode0007,850.4,4.35,1.34,42.32,24098,9,3982,179,22,0.63,28292,25.08,232,6.06,Lunts,1,,,22,0.876666666666667,0.88,0.96,0.153333333333333,0.166666666666667,0.466666666666667,0.486666666666667,0.49,-0.186666666666667,0.923333333333333
2251,5620,sensornode0008,722.4,4.72,0.48,42.66,25609,8,3951,243,37,0.6,29851,24.47,235,7.23,Lunts,1,,,22,0.623333333333333,0.893333333333333,0.96,0.226666666666667,0.28,0.373333333333333,0.36,0.463333333333333,-0.11,0.886666666666667
2252,5630,sensornode0005,600.8,4.61,1.22,41.77,24032,8,3933,156,18,0.58,28149,24.97,260,6.5,Lunts,1,,,22,0.82,0.853333333333333,0.96,0.34,0.35,0.68,0.7,0.633333333333333,0.166666666666667,0.93
2253,5630,sensornode0006,640.1,5.28,1.02,41.69,28578,7,4591,136,12,0.57,33327,25.29,287.8,9.31,Lunts,2,,,22,1,0.933333333333333,0.96,0.24,0.24,-0.126666666666667,-0.133333333333333,-0.03,-0.0666666666666667,0.866666666666667
2254,5630,sensornode0007,849.1,4.35,1.34,42.38,25529,10,4218,189,23,0.65,29972,25.09,233.4,6.67,Lunts,1,,,22,0.876666666666667,0.88,0.96,0.153333333333333,0.166666666666667,0.466666666666667,0.486666666666667,0.49,-0.186666666666667,0.923333333333333
2255,5630,sensornode0008,721.8,4.69,0.56,42.61,25439,8,3903,230,35,0.6,29617,24.52,235.6,7.34,Lunts,1,,,22,0.623333333333333,0.893333333333333,0.96,0.226666666666667,0.28,0.373333333333333,0.36,0.463333333333333,-0.11,0.886666666666667
2256,5640,sensornode0005,601.1,4.47,1.35,41.81,24124,8,3933,148,16,0.58,28231,24.99,260.8,6.68,Lunts,1,,,22,0.82,0.853333333333333,0.96,0.34,0.35,0.68,0.7,0.633333333333333,0.166666666666667,0.93
2257,5640,sensornode0006,646.9,7.34,1.43,41.64,28190,8,4544,143,13,0.55,32899,25.31,294.8,9.32,Lunts,2,,,22,1,0.933333333333333,0.96,0.24,0.24,-0.126666666666667,-0.133333333333333,-0.03,-0.0666666666666667,0.866666666666667
2258,5640,sensornode0007,844.8,4.86,1.44,42.34,28727,12,4786,235,31,0.67,33793,25.12,243.6,8.16,Lunts,2,,,22,0.876666666666667,0.88,0.96,0.153333333333333,0.166666666666667,0.466666666666667,0.486666666666667,0.49,-0.186666666666667,0.923333333333333
2259,5640,sensornode0008,719.6,4.69,0.56,42.54,28554,9,4388,262,40,0.62,33255,24.57,240.2,8.42,Lunts,2,,,22,0.623333333333333,0.893333333333333,0.96,0.226666666666667,0.28,0.373333333333333,0.36,0.463333333333333,-0.11,0.886666666666667
2260,5650,sensornode0005,602.7,4.47,1.35,41.82,26723,9,4368,170,19,0.58,31292,24.99,266.2,7.56,Lunts,2,,,22,0.82,0.853333333333333,0.96,0.34,0.35,0.68,0.7,0.633333333333333,0.166666666666667,0.93
2261,5650,sensornode0006,657.4,7.34,1.43,41.6,28007,7,4502,135,12,0.56,32665,25.34,299,9.44,Lunts,2,,,22,1,0.933333333333333,0.96,0.24,0.24,-0.126666666666667,-0.133333333333333,-0.03,-0.0666666666666667,0.866666666666667
2262,5650,sensornode0007,853.5,4.86,1.44,42.3,28544,13,4794,256,35,0.67,33644,25.16,254.2,8.56,Lunts,2,,,22,0.876666666666667,0.88,0.96,0.153333333333333,0.166666666666667,0.466666666666667,0.486666666666667,0.49,-0.186666666666667,0.923333333333333
2263,5650,sensornode0008,715.3,5.35,0.64,42.46,29165,10,4529,294,45,0.63,34045,24.63,250.8,9.41,Lunts,2,,,22,0.623333333333333,0.893333333333333,0.96,0.226666666666667,0.28,0.373333333333333,0.36,0.463333333333333,-0.11,0.886666666666667
2264,5660,sensornode0005,611.7,5.4,1.55,41.8,28478,10,4664,187,21,0.58,33362,25.01,276,8.42,Lunts,2,,,22,0.82,0.853333333333333,0.96,0.34,0.35,0.68,0.7,0.633333333333333,0.166666666666667,0.93
2265,5660,sensornode0006,664,8.39,1.81,41.56,28090,7,4503,128,10,0.55,32740,25.37,302,9.47,Lunts,2,,,22,1,0.933333333333333,0.96,0.24,0.24,-0.126666666666667,-0.133333333333333,-0.03,-0.0666666666666667,0.866666666666667
2266,5660,sensornode0007,844.7,7.23,1.94,42.28,28365,14,4781,264,36,0.66,33461,25.16,262.4,8.73,Lunts,2,,,22,0.876666666666667,0.88,0.96,0.153333333333333,0.166666666666667,0.466666666666667,0.486666666666667,0.49,-0.186666666666667,0.923333333333333
2267,5660,sensornode0008,746.6,5.35,0.64,42.36,29052,10,4562,320,49,0.64,33995,24.68,260.2,9.7,Lunts,2,,,22,0.623333333333333,0.893333333333333,0.96,0.226666666666667,0.28,0.373333333333333,0.36,0.463333333333333,-0.11,0.886666666666667
2268,5670,sensornode0005,621.7,5.4,1.55,41.77,28574,10,4689,193,22,0.58,33490,25.04,285.6,8.7,Lunts,2,,,22,0.82,0.853333333333333,0.96,0.34,0.35,0.68,0.7,0.633333333333333,0.166666666666667,0.93
